partsid,datalink,cfp,parents_partsid,totalcfp
P12026,postgresA,4.92,P04009,4.92
P12027,postgresB,2.641,P04009,2.641
P12028,postgresC,8.993,P04009,8.993
P12029,postgresC,1.707,P04010,1.707
P12030,postgresB,4.804,P04010,4.804
P12031,postgresC,4.514,P04010,4.514
P12032,postgresC,3.373,P04011,3.373
P12033,postgresB,6.283,P04011,6.283
P12034,postgresB,9.752,P04011,9.752
P12035,postgresC,9.459,P04012,9.459
P12036,postgresA,7.067,P04012,7.067
P12037,postgresB,8.294,P04012,8.294
P12038,postgresC,4.401,P04013,4.401
P12039,postgresB,2.931,P04013,2.931
P12040,postgresA,2.252,P04013,2.252
P12041,postgresA,4.916,P04014,4.916
P12042,postgresB,8.263,P04014,8.263
P12043,postgresA,7.352,P04014,7.352
P12044,postgresC,8.769,P04015,8.769
P12045,postgresC,6.466,P04015,6.466
P12046,postgresB,8.471,P04015,8.471
P12047,postgresC,8.526,P04016,8.526
P12048,postgresC,1.295,P04016,1.295
P12049,postgresC,2.975,P04016,2.975
P12050,postgresA,6.019,P04017,6.019
P12051,postgresC,3.732,P04017,3.732
P12052,postgresC,8.691,P04017,8.691
P12053,postgresB,0.013,P04018,0.013
P12054,postgresB,0.319,P04018,0.319
P12055,postgresC,5.922,P04018,5.922
P12056,postgresC,7.602,P04019,7.602
P12057,postgresB,9.724,P04019,9.724
P12058,postgresC,4.173,P04019,4.173
P12059,postgresC,3.606,P04020,3.606
P12060,postgresC,0.982,P04020,0.982
P12061,postgresA,4.029,P04020,4.029
P12062,postgresC,6.145,P04021,6.145
P12063,postgresB,6.351,P04021,6.351
P12064,postgresC,4.415,P04021,4.415
P12065,postgresC,9.031,P04022,9.031
P12066,postgresC,6.397,P04022,6.397
P12067,postgresA,1.797,P04022,1.797
P12068,postgresA,2.397,P04023,2.397
P12069,postgresA,5.298,P04023,5.298
P12070,postgresB,6.751,P04023,6.751
P12071,postgresB,3.457,P04024,3.457
P12072,postgresB,0.816,P04024,0.816
P12073,postgresB,6.217,P04024,6.217
P12074,postgresC,5.436,P04025,5.436
P12075,postgresC,2.633,P04025,2.633
P12076,postgresB,7.02,P04025,7.02
P12077,postgresB,3.943,P04026,3.943
P12078,postgresA,2.444,P04026,2.444
P12079,postgresA,4.71,P04026,4.71
P12080,postgresA,9.717,P04027,9.717
P12081,postgresB,3.503,P04027,3.503
P12082,postgresA,2.468,P04027,2.468
P12083,postgresB,7.352,P04028,7.352
P12084,postgresB,0.452,P04028,0.452
P12085,postgresA,9.132,P04028,9.132
P12086,postgresA,7.433,P04029,7.433
P12087,postgresB,9.412,P04029,9.412
P12088,postgresA,6.205,P04029,6.205
P12089,postgresA,9.776,P04030,9.776
P12090,postgresA,5.181,P04030,5.181
P12091,postgresA,7.64,P04030,7.64
P12092,postgresA,8.556,P04031,8.556
P12093,postgresA,4.479,P04031,4.479
P12094,postgresB,5.425,P04031,5.425
P12095,postgresA,4.29,P04032,4.29
P12096,postgresB,2.746,P04032,2.746
P12097,postgresA,0.527,P04032,0.527
P12098,postgresB,4.892,P04033,4.892
P12099,postgresC,0.352,P04033,0.352
P12100,postgresB,9.337,P04033,9.337
P12101,postgresC,9.914,P04034,9.914
P12102,postgresB,2.696,P04034,2.696
P12103,postgresA,5.982,P04034,5.982
P12104,postgresC,0.813,P04035,0.813
P12105,postgresA,3.172,P04035,3.172
P12106,postgresB,6.042,P04035,6.042
P12107,postgresB,3.901,P04036,3.901
P12108,postgresA,4.053,P04036,4.053
P12109,postgresB,2.027,P04036,2.027
P12110,postgresA,3.563,P04037,3.563
P12111,postgresB,3.625,P04037,3.625
P12112,postgresB,3.476,P04037,3.476
P12113,postgresC,0.544,P04038,0.544
P12114,postgresB,7.022,P04038,7.022
P12115,postgresC,6.292,P04038,6.292
P12116,postgresC,6.255,P04039,6.255
P12117,postgresB,5.019,P04039,5.019
P12118,postgresA,0.651,P04039,0.651
P12119,postgresA,5.231,P04040,5.231
P12120,postgresC,6.82,P04040,6.82
P12121,postgresB,4.742,P04040,4.742
P12122,postgresB,5.353,P04041,5.353
P12123,postgresA,8.582,P04041,8.582
P12124,postgresB,2.954,P04041,2.954
P12125,postgresB,5.811,P04042,5.811
P12126,postgresC,4.445,P04042,4.445
P12127,postgresB,0.919,P04042,0.919
P12128,postgresB,3.452,P04043,3.452
P12129,postgresB,5.49,P04043,5.49
P12130,postgresC,5.757,P04043,5.757
P12131,postgresB,2.866,P04044,2.866
P12132,postgresC,0.982,P04044,0.982
P12133,postgresB,8.478,P04044,8.478
P12134,postgresC,5.806,P04045,5.806
P12135,postgresB,1.172,P04045,1.172
P12136,postgresA,3.345,P04045,3.345
P12137,postgresC,8.431,P04046,8.431
P12138,postgresA,5.673,P04046,5.673
P12139,postgresA,8.558,P04046,8.558
P12140,postgresB,6.909,P04047,6.909
P12141,postgresB,4.059,P04047,4.059
P12142,postgresC,1.864,P04047,1.864
P12143,postgresA,9.311,P04048,9.311
P12144,postgresA,3.956,P04048,3.956
P12145,postgresB,2.257,P04048,2.257
P12146,postgresC,3.074,P04049,3.074
P12147,postgresC,0.5,P04049,0.5
P12148,postgresA,0.8,P04049,0.8
P12149,postgresA,9.714,P04050,9.714
P12150,postgresA,2.021,P04050,2.021
P12151,postgresB,0.019,P04050,0.019
P12152,postgresA,5.673,P04051,5.673
P12153,postgresB,4.593,P04051,4.593
P12154,postgresC,4.89,P04051,4.89
P12155,postgresA,8.608,P04052,8.608
P12156,postgresC,9.49,P04052,9.49
P12157,postgresA,2.486,P04052,2.486
P12158,postgresB,9.042,P04053,9.042
P12159,postgresA,9.965,P04053,9.965
P12160,postgresC,5.815,P04053,5.815
P12161,postgresA,6.587,P04054,6.587
P12162,postgresC,4.769,P04054,4.769
P12163,postgresC,5.907,P04054,5.907
P12164,postgresA,3.136,P04055,3.136
P12165,postgresB,0.838,P04055,0.838
P12166,postgresB,9.42,P04055,9.42
P12167,postgresB,9.998,P04056,9.998
P12168,postgresC,4.714,P04056,4.714
P12169,postgresB,9.005,P04056,9.005
P12170,postgresA,4.339,P04057,4.339
P12171,postgresA,5.744,P04057,5.744
P12172,postgresB,6.106,P04057,6.106
P12173,postgresC,7.191,P04058,7.191
P12174,postgresA,9.412,P04058,9.412
P12175,postgresC,9.308,P04058,9.308
P12176,postgresC,2.015,P04059,2.015
P12177,postgresA,0.85,P04059,0.85
P12178,postgresC,8.023,P04059,8.023
P12179,postgresB,6.248,P04060,6.248
P12180,postgresC,3.82,P04060,3.82
P12181,postgresB,6.727,P04060,6.727
P12182,postgresB,8.386,P04061,8.386
P12183,postgresA,0.255,P04061,0.255
P12184,postgresC,2.392,P04061,2.392
P12185,postgresB,3.777,P04062,3.777
P12186,postgresB,0.798,P04062,0.798
P12187,postgresB,0.17,P04062,0.17
P12188,postgresA,1.33,P04063,1.33
P12189,postgresC,1.289,P04063,1.289
P12190,postgresC,8.972,P04063,8.972
P12191,postgresB,5.905,P04064,5.905
P12192,postgresB,2.722,P04064,2.722
P12193,postgresA,4.201,P04064,4.201
P12194,postgresA,5.712,P04065,5.712
P12195,postgresA,1.928,P04065,1.928
P12196,postgresB,5.086,P04065,5.086
P12197,postgresA,7.437,P04066,7.437
P12198,postgresB,5.688,P04066,5.688
P12199,postgresC,9.365,P04066,9.365
P12200,postgresB,7.37,P04067,7.37
P12201,postgresC,0.116,P04067,0.116
P12202,postgresB,6.787,P04067,6.787
P12203,postgresC,5.979,P04068,5.979
P12204,postgresC,0.356,P04068,0.356
P12205,postgresA,0.841,P04068,0.841
P12206,postgresA,4.546,P04069,4.546
P12207,postgresC,5.55,P04069,5.55
P12208,postgresC,7.477,P04069,7.477
P12209,postgresB,6.969,P04070,6.969
P12210,postgresC,4.43,P04070,4.43
P12211,postgresC,7.162,P04070,7.162
P12212,postgresC,8.229,P04071,8.229
P12213,postgresB,0.853,P04071,0.853
P12214,postgresC,9.979,P04071,9.979
P12215,postgresC,1.693,P04072,1.693
P12216,postgresB,9.9,P04072,9.9
P12217,postgresA,6.297,P04072,6.297
P12218,postgresA,5.223,P04073,5.223
P12219,postgresA,6.582,P04073,6.582
P12220,postgresC,2.214,P04073,2.214
P12221,postgresC,2.444,P04074,2.444
P12222,postgresC,6.862,P04074,6.862
P12223,postgresA,7.511,P04074,7.511
P12224,postgresA,6.465,P04075,6.465
P12225,postgresA,5.98,P04075,5.98
P12226,postgresA,1.745,P04075,1.745
P12227,postgresC,1.068,P04076,1.068
P12228,postgresB,8.913,P04076,8.913
P12229,postgresB,0.345,P04076,0.345
P12230,postgresC,7.963,P04077,7.963
P12231,postgresA,9.3,P04077,9.3
P12232,postgresC,2.653,P04077,2.653
P12233,postgresC,9.369,P04078,9.369
P12234,postgresB,8.905,P04078,8.905
P12235,postgresB,5.747,P04078,5.747
P12236,postgresA,3.613,P04079,3.613
P12237,postgresC,3.286,P04079,3.286
P12238,postgresB,4.288,P04079,4.288
P12239,postgresC,3.691,P04080,3.691
P12240,postgresB,5.461,P04080,5.461
P12241,postgresB,6.011,P04080,6.011
P12242,postgresA,6.319,P04081,6.319
P12243,postgresC,7.185,P04081,7.185
P12244,postgresA,6.35,P04081,6.35
P12245,postgresB,1.144,P04082,1.144
P12246,postgresA,9.999,P04082,9.999
P12247,postgresB,9.619,P04082,9.619
P12248,postgresB,0.878,P04083,0.878
P12249,postgresA,9.991,P04083,9.991
P12250,postgresA,0.68,P04083,0.68
P12251,postgresB,3.81,P04084,3.81
P12252,postgresC,0.196,P04084,0.196
P12253,postgresC,0.578,P04084,0.578
P12254,postgresB,0.587,P04085,0.587
P12255,postgresB,8.474,P04085,8.474
P12256,postgresC,6.262,P04085,6.262
P12257,postgresC,3.369,P04086,3.369
P12258,postgresB,3.946,P04086,3.946
P12259,postgresC,7.918,P04086,7.918
P12260,postgresA,7.793,P04087,7.793
P12261,postgresC,4.606,P04087,4.606
P12262,postgresB,6.536,P04087,6.536
P12263,postgresA,0.151,P04088,0.151
P12264,postgresC,3.746,P04088,3.746
P12265,postgresB,1.477,P04088,1.477
P12266,postgresB,7.837,P04089,7.837
P12267,postgresC,9.29,P04089,9.29
P12268,postgresB,6.154,P04089,6.154
P12269,postgresA,4.039,P04090,4.039
P12270,postgresB,1.988,P04090,1.988
P12271,postgresB,4.642,P04090,4.642
P12272,postgresB,9.814,P04091,9.814
P12273,postgresA,4.537,P04091,4.537
P12274,postgresB,9.768,P04091,9.768
P12275,postgresC,8.877,P04092,8.877
P12276,postgresA,1.916,P04092,1.916
P12277,postgresB,5.054,P04092,5.054
P12278,postgresA,2.55,P04093,2.55
P12279,postgresC,3.762,P04093,3.762
P12280,postgresB,7.787,P04093,7.787
P12281,postgresC,8.111,P04094,8.111
P12282,postgresB,5.266,P04094,5.266
P12283,postgresA,8.974,P04094,8.974
P12284,postgresA,6.875,P04095,6.875
P12285,postgresA,5.981,P04095,5.981
P12286,postgresB,2.528,P04095,2.528
P12287,postgresC,8.8,P04096,8.8
P12288,postgresA,6.195,P04096,6.195
P12289,postgresC,7.859,P04096,7.859
P12290,postgresC,3.32,P04097,3.32
P12291,postgresA,0.649,P04097,0.649
P12292,postgresC,5.193,P04097,5.193
P12293,postgresB,0.153,P04098,0.153
P12294,postgresC,8.637,P04098,8.637
P12295,postgresA,9.019,P04098,9.019
P12296,postgresC,6.401,P04099,6.401
P12297,postgresC,8.417,P04099,8.417
P12298,postgresB,5.211,P04099,5.211
P12299,postgresA,4.872,P04100,4.872
P12300,postgresC,7.107,P04100,7.107
P12301,postgresC,7.309,P04100,7.309
P12302,postgresC,7.016,P04101,7.016
P12303,postgresC,4.101,P04101,4.101
P12304,postgresB,5.41,P04101,5.41
P12305,postgresB,8.406,P04102,8.406
P12306,postgresC,1.623,P04102,1.623
P12307,postgresC,1.728,P04102,1.728
P12308,postgresA,5.132,P04103,5.132
P12309,postgresC,7.244,P04103,7.244
P12310,postgresA,3.91,P04103,3.91
P12311,postgresC,4.823,P04104,4.823
P12312,postgresB,1.34,P04104,1.34
P12313,postgresA,1.344,P04104,1.344
P12314,postgresA,2.123,P04105,2.123
P12315,postgresB,6.999,P04105,6.999
P12316,postgresC,3.624,P04105,3.624
P12317,postgresA,3.189,P04106,3.189
P12318,postgresB,2.827,P04106,2.827
P12319,postgresA,5.159,P04106,5.159
P12320,postgresB,2.352,P04107,2.352
P12321,postgresC,4.426,P04107,4.426
P12322,postgresB,2.156,P04107,2.156
P12323,postgresB,7.082,P04108,7.082
P12324,postgresB,6.463,P04108,6.463
P12325,postgresA,5.627,P04108,5.627
P12326,postgresC,5.808,P04109,5.808
P12327,postgresB,3.201,P04109,3.201
P12328,postgresA,5.925,P04109,5.925
P12329,postgresC,9.891,P04110,9.891
P12330,postgresA,8.228,P04110,8.228
P12331,postgresB,7.583,P04110,7.583
P12332,postgresA,1.849,P04111,1.849
P12333,postgresA,0.198,P04111,0.198
P12334,postgresC,2.033,P04111,2.033
P12335,postgresB,0.633,P04112,0.633
P12336,postgresC,1.34,P04112,1.34
P12337,postgresC,6.521,P04112,6.521
P12338,postgresC,0.926,P04113,0.926
P12339,postgresB,4.819,P04113,4.819
P12340,postgresC,6.886,P04113,6.886
P12341,postgresC,9.858,P04114,9.858
P12342,postgresA,4.664,P04114,4.664
P12343,postgresC,8.011,P04114,8.011
P12344,postgresC,0.853,P04115,0.853
P12345,postgresC,2.799,P04115,2.799
P12346,postgresB,0.893,P04115,0.893
P12347,postgresC,5.362,P04116,5.362
P12348,postgresC,4.719,P04116,4.719
P12349,postgresC,4.88,P04116,4.88
P12350,postgresB,2.925,P04117,2.925
P12351,postgresB,3.826,P04117,3.826
P12352,postgresA,8.066,P04117,8.066
P12353,postgresA,6.935,P04118,6.935
P12354,postgresA,3.119,P04118,3.119
P12355,postgresA,6.456,P04118,6.456
P12356,postgresA,6.472,P04119,6.472
P12357,postgresB,5.349,P04119,5.349
P12358,postgresA,5.25,P04119,5.25
P12359,postgresB,3.092,P04120,3.092
P12360,postgresA,3.653,P04120,3.653
P12361,postgresA,1.831,P04120,1.831
P12362,postgresA,9.496,P04121,9.496
P12363,postgresA,4.51,P04121,4.51
P12364,postgresC,0.834,P04121,0.834
P12365,postgresB,0.803,P04122,0.803
P12366,postgresB,8.869,P04122,8.869
P12367,postgresB,0.538,P04122,0.538
P12368,postgresC,6.892,P04123,6.892
P12369,postgresA,7.706,P04123,7.706
P12370,postgresC,3.843,P04123,3.843
P12371,postgresB,3.045,P04124,3.045
P12372,postgresB,5.764,P04124,5.764
P12373,postgresA,6.068,P04124,6.068
P12374,postgresA,7.263,P04125,7.263
P12375,postgresB,6.236,P04125,6.236
P12376,postgresB,5.989,P04125,5.989
P12377,postgresB,4.972,P04126,4.972
P12378,postgresC,9.749,P04126,9.749
P12379,postgresB,1.218,P04126,1.218
P12380,postgresB,0.716,P04127,0.716
P12381,postgresA,7.996,P04127,7.996
P12382,postgresB,5.713,P04127,5.713
P12383,postgresB,3.157,P04128,3.157
P12384,postgresB,7.99,P04128,7.99
P12385,postgresC,5.902,P04128,5.902
P12386,postgresB,6.387,P04129,6.387
P12387,postgresC,9.405,P04129,9.405
P12388,postgresB,6.717,P04129,6.717
P12389,postgresA,5.206,P04130,5.206
P12390,postgresC,0.015,P04130,0.015
P12391,postgresB,2.69,P04130,2.69
P12392,postgresB,6.82,P04131,6.82
P12393,postgresC,2.42,P04131,2.42
P12394,postgresC,7.762,P04131,7.762
P12395,postgresA,7.222,P04132,7.222
P12396,postgresA,0.929,P04132,0.929
P12397,postgresB,5.22,P04132,5.22
P12398,postgresA,9.524,P04133,9.524
P12399,postgresC,8.231,P04133,8.231
P12400,postgresA,5.401,P04133,5.401
P12401,postgresC,1.828,P04134,1.828
P12402,postgresB,0.77,P04134,0.77
P12403,postgresC,2.509,P04134,2.509
P12404,postgresC,1.588,P04135,1.588
P12405,postgresB,3.814,P04135,3.814
P12406,postgresC,9.152,P04135,9.152
P12407,postgresA,5.53,P04136,5.53
P12408,postgresB,5.199,P04136,5.199
P12409,postgresB,1.56,P04136,1.56
P12410,postgresA,1.759,P04137,1.759
P12411,postgresB,2.753,P04137,2.753
P12412,postgresC,6.355,P04137,6.355
P12413,postgresC,4.473,P04138,4.473
P12414,postgresB,5.698,P04138,5.698
P12415,postgresA,4.693,P04138,4.693
P12416,postgresA,3.996,P04139,3.996
P12417,postgresB,0.401,P04139,0.401
P12418,postgresC,3.738,P04139,3.738
P12419,postgresB,6.086,P04140,6.086
P12420,postgresB,0.376,P04140,0.376
P12421,postgresC,7.61,P04140,7.61
P12422,postgresB,5.897,P04141,5.897
P12423,postgresC,2.791,P04141,2.791
P12424,postgresC,7.148,P04141,7.148
P12425,postgresA,4.966,P04142,4.966
P12426,postgresC,0.965,P04142,0.965
P12427,postgresC,2.104,P04142,2.104
P12428,postgresA,7.179,P04143,7.179
P12429,postgresA,6.417,P04143,6.417
P12430,postgresA,9.885,P04143,9.885
P12431,postgresB,3.746,P04144,3.746
P12432,postgresB,3.52,P04144,3.52
P12433,postgresA,8.919,P04144,8.919
P12434,postgresA,5.833,P04145,5.833
P12435,postgresC,4.197,P04145,4.197
P12436,postgresC,1.413,P04145,1.413
P12437,postgresC,7.32,P04146,7.32
P12438,postgresB,6.435,P04146,6.435
P12439,postgresA,9.028,P04146,9.028
P12440,postgresC,3.914,P04147,3.914
P12441,postgresA,4.518,P04147,4.518
P12442,postgresB,6.877,P04147,6.877
P12443,postgresC,0.897,P04148,0.897
P12444,postgresC,2.508,P04148,2.508
P12445,postgresC,0.763,P04148,0.763
P12446,postgresA,7.771,P04149,7.771
P12447,postgresA,1.103,P04149,1.103
P12448,postgresB,8.844,P04149,8.844
P12449,postgresB,4.007,P04150,4.007
P12450,postgresA,1.917,P04150,1.917
P12451,postgresB,3.875,P04150,3.875
P12452,postgresA,5.603,P04151,5.603
P12453,postgresB,8.238,P04151,8.238
P12454,postgresA,5.373,P04151,5.373
P12455,postgresB,1.34,P04152,1.34
P12456,postgresA,6.593,P04152,6.593
P12457,postgresB,1.216,P04152,1.216
P12458,postgresB,4.675,P04153,4.675
P12459,postgresB,7.928,P04153,7.928
P12460,postgresA,5.926,P04153,5.926
P12461,postgresB,2.881,P04154,2.881
P12462,postgresA,5.28,P04154,5.28
P12463,postgresC,4.29,P04154,4.29
P12464,postgresA,0.374,P04155,0.374
P12465,postgresB,6.978,P04155,6.978
P12466,postgresA,8.85,P04155,8.85
P12467,postgresA,7.603,P04156,7.603
P12468,postgresC,8.995,P04156,8.995
P12469,postgresB,6.359,P04156,6.359
P12470,postgresB,8.998,P04157,8.998
P12471,postgresA,6.989,P04157,6.989
P12472,postgresC,6.898,P04157,6.898
P12473,postgresC,7.997,P04158,7.997
P12474,postgresC,7.691,P04158,7.691
P12475,postgresA,5.918,P04158,5.918
P12476,postgresC,6.323,P04159,6.323
P12477,postgresB,2.834,P04159,2.834
P12478,postgresC,9.74,P04159,9.74
P12479,postgresB,1.015,P04160,1.015
P12480,postgresA,9.175,P04160,9.175
P12481,postgresA,9.174,P04160,9.174
P12482,postgresA,4.721,P04161,4.721
P12483,postgresB,9.742,P04161,9.742
P12484,postgresB,8.799,P04161,8.799
P12485,postgresA,9.577,P04162,9.577
P12486,postgresA,3.881,P04162,3.881
P12487,postgresC,9.026,P04162,9.026
P12488,postgresB,4.806,P04163,4.806
P12489,postgresA,9.365,P04163,9.365
P12490,postgresC,3.06,P04163,3.06
P12491,postgresB,3.088,P04164,3.088
P12492,postgresB,6.849,P04164,6.849
P12493,postgresB,3.231,P04164,3.231
P12494,postgresB,7.932,P04165,7.932
P12495,postgresA,6.009,P04165,6.009
P12496,postgresC,2.224,P04165,2.224
P12497,postgresB,2.29,P04166,2.29
P12498,postgresA,9.934,P04166,9.934
P12499,postgresB,3.761,P04166,3.761
P12500,postgresB,8.137,P04167,8.137
P12501,postgresA,7.346,P04167,7.346
P12502,postgresB,6.702,P04167,6.702
P12503,postgresA,2.415,P04168,2.415
P12504,postgresB,7.303,P04168,7.303
P12505,postgresA,6.432,P04168,6.432
P12506,postgresB,0.65,P04169,0.65
P12507,postgresC,5.721,P04169,5.721
P12508,postgresB,3.66,P04169,3.66
P12509,postgresC,3.594,P04170,3.594
P12510,postgresC,6.592,P04170,6.592
P12511,postgresA,2.686,P04170,2.686
P12512,postgresC,6.479,P04171,6.479
P12513,postgresC,4.562,P04171,4.562
P12514,postgresC,5.832,P04171,5.832
P12515,postgresC,5.113,P04172,5.113
P12516,postgresC,8.072,P04172,8.072
P12517,postgresA,9.517,P04172,9.517
P12518,postgresA,7.878,P04173,7.878
P12519,postgresB,0.719,P04173,0.719
P12520,postgresA,7.02,P04173,7.02
P12521,postgresC,4.158,P04174,4.158
P12522,postgresC,4.825,P04174,4.825
P12523,postgresB,6.997,P04174,6.997
P12524,postgresC,3.32,P04175,3.32
P12525,postgresC,5.824,P04175,5.824
P12526,postgresA,1.507,P04175,1.507
P12527,postgresB,5.365,P04176,5.365
P12528,postgresB,5.993,P04176,5.993
P12529,postgresB,3.131,P04176,3.131
P12530,postgresA,0.976,P04177,0.976
P12531,postgresB,6.848,P04177,6.848
P12532,postgresB,6.99,P04177,6.99
P12533,postgresC,0.987,P04178,0.987
P12534,postgresA,6.976,P04178,6.976
P12535,postgresA,7.934,P04178,7.934
P12536,postgresA,2.664,P04179,2.664
P12537,postgresB,9.976,P04179,9.976
P12538,postgresA,4.202,P04179,4.202
P12539,postgresB,9.557,P04180,9.557
P12540,postgresC,4.368,P04180,4.368
P12541,postgresA,9.98,P04180,9.98
P12542,postgresA,0.612,P04181,0.612
P12543,postgresB,4.687,P04181,4.687
P12544,postgresB,1.457,P04181,1.457
P12545,postgresC,8.645,P04182,8.645
P12546,postgresA,0.426,P04182,0.426
P12547,postgresB,9.019,P04182,9.019
P12548,postgresA,8.819,P04183,8.819
P12549,postgresA,0.618,P04183,0.618
P12550,postgresB,2.219,P04183,2.219
P12551,postgresA,3.099,P04184,3.099
P12552,postgresB,5.418,P04184,5.418
P12553,postgresB,1.233,P04184,1.233
P12554,postgresC,9.333,P04185,9.333
P12555,postgresB,3.948,P04185,3.948
P12556,postgresB,9.832,P04185,9.832
P12557,postgresA,2.661,P04186,2.661
P12558,postgresC,1.977,P04186,1.977
P12559,postgresC,3.687,P04186,3.687
P12560,postgresC,9.484,P04187,9.484
P12561,postgresB,0.837,P04187,0.837
P12562,postgresB,7.187,P04187,7.187
P12563,postgresB,6.901,P04188,6.901
P12564,postgresC,7.304,P04188,7.304
P12565,postgresC,6.823,P04188,6.823
P12566,postgresC,4.85,P04189,4.85
P12567,postgresC,1.255,P04189,1.255
P12568,postgresC,5.964,P04189,5.964
P12569,postgresA,9.417,P04190,9.417
P12570,postgresB,0.485,P04190,0.485
P12571,postgresB,4.397,P04190,4.397
P12572,postgresB,1.712,P04191,1.712
P12573,postgresB,1.253,P04191,1.253
P12574,postgresB,8.357,P04191,8.357
P12575,postgresA,1.284,P04192,1.284
P12576,postgresA,1.958,P04192,1.958
P12577,postgresB,9.162,P04192,9.162
P12578,postgresC,0.114,P04193,0.114
P12579,postgresB,0.468,P04193,0.468
P12580,postgresC,1.364,P04193,1.364
P12581,postgresC,6.042,P04194,6.042
P12582,postgresA,5.283,P04194,5.283
P12583,postgresB,8.667,P04194,8.667
P12584,postgresA,9.295,P04195,9.295
