partsid,datalink,parents_partsid
P15707,postgresB,P05236
P15708,postgresA,P05236
P15709,postgresA,P05236
P15710,postgresB,P05237
P15711,postgresC,P05237
P15712,postgresC,P05237
P15713,postgresA,P05238
P15714,postgresC,P05238
P15715,postgresB,P05238
P15716,postgresA,P05239
P15717,postgresB,P05239
P15718,postgresA,P05239
P15719,postgresC,P05240
P15720,postgresB,P05240
P15721,postgresC,P05240
P15722,postgresA,P05241
P15723,postgresA,P05241
P15724,postgresA,P05241
P15725,postgresC,P05242
P15726,postgresA,P05242
P15727,postgresA,P05242
P15728,postgresB,P05243
P15729,postgresB,P05243
P15730,postgresB,P05243
P15731,postgresC,P05244
P15732,postgresB,P05244
P15733,postgresB,P05244
P15734,postgresC,P05245
P15735,postgresA,P05245
P15736,postgresA,P05245
P15737,postgresC,P05246
P15738,postgresB,P05246
P15739,postgresA,P05246
P15740,postgresB,P05247
P15741,postgresC,P05247
P15742,postgresC,P05247
P15743,postgresA,P05248
P15744,postgresA,P05248
P15745,postgresA,P05248
P15746,postgresC,P05249
P15747,postgresA,P05249
P15748,postgresB,P05249
P15749,postgresC,P05250
P15750,postgresB,P05250
P15751,postgresA,P05250
P15752,postgresA,P05251
P15753,postgresB,P05251
P15754,postgresB,P05251
P15755,postgresC,P05252
P15756,postgresB,P05252
P15757,postgresA,P05252
P15758,postgresA,P05253
P15759,postgresC,P05253
P15760,postgresA,P05253
P15761,postgresA,P05254
P15762,postgresA,P05254
P15763,postgresB,P05254
P15764,postgresB,P05255
P15765,postgresC,P05255
P15766,postgresB,P05255
P15767,postgresC,P05256
P15768,postgresA,P05256
P15769,postgresC,P05256
P15770,postgresA,P05257
P15771,postgresC,P05257
P15772,postgresB,P05257
P15773,postgresA,P05258
P15774,postgresA,P05258
P15775,postgresA,P05258
P15776,postgresA,P05259
P15777,postgresC,P05259
P15778,postgresB,P05259
P15779,postgresC,P05260
P15780,postgresA,P05260
P15781,postgresB,P05260
P15782,postgresA,P05261
P15783,postgresC,P05261
P15784,postgresC,P05261
P15785,postgresB,P05262
P15786,postgresA,P05262
P15787,postgresC,P05262
P15788,postgresB,P05263
P15789,postgresC,P05263
P15790,postgresA,P05263
P15791,postgresB,P05264
P15792,postgresA,P05264
P15793,postgresB,P05264
P15794,postgresB,P05265
P15795,postgresA,P05265
P15796,postgresA,P05265
P15797,postgresA,P05266
P15798,postgresA,P05266
P15799,postgresA,P05266
P15800,postgresC,P05267
P15801,postgresB,P05267
P15802,postgresC,P05267
P15803,postgresC,P05268
P15804,postgresA,P05268
P15805,postgresB,P05268
P15806,postgresC,P05269
P15807,postgresB,P05269
P15808,postgresC,P05269
P15809,postgresB,P05270
P15810,postgresA,P05270
P15811,postgresA,P05270
P15812,postgresC,P05271
P15813,postgresC,P05271
P15814,postgresB,P05271
P15815,postgresB,P05272
P15816,postgresC,P05272
P15817,postgresC,P05272
P15818,postgresA,P05273
P15819,postgresB,P05273
P15820,postgresC,P05273
P15821,postgresA,P05274
P15822,postgresB,P05274
P15823,postgresA,P05274
P15824,postgresA,P05275
P15825,postgresC,P05275
P15826,postgresA,P05275
P15827,postgresA,P05276
P15828,postgresA,P05276
P15829,postgresC,P05276
P15830,postgresA,P05277
P15831,postgresA,P05277
P15832,postgresA,P05277
P15833,postgresC,P05278
P15834,postgresB,P05278
P15835,postgresA,P05278
P15836,postgresA,P05279
P15837,postgresC,P05279
P15838,postgresA,P05279
P15839,postgresB,P05280
P15840,postgresB,P05280
P15841,postgresA,P05280
P15842,postgresC,P05281
P15843,postgresA,P05281
P15844,postgresB,P05281
P15845,postgresA,P05282
P15846,postgresA,P05282
P15847,postgresA,P05282
P15848,postgresC,P05283
P15849,postgresB,P05283
P15850,postgresB,P05283
P15851,postgresC,P05284
P15852,postgresA,P05284
P15853,postgresB,P05284
P15854,postgresC,P05285
P15855,postgresA,P05285
P15856,postgresB,P05285
P15857,postgresC,P05286
P15858,postgresA,P05286
P15859,postgresB,P05286
P15860,postgresC,P05287
P15861,postgresC,P05287
P15862,postgresA,P05287
P15863,postgresA,P05288
P15864,postgresC,P05288
P15865,postgresA,P05288
P15866,postgresB,P05289
P15867,postgresA,P05289
P15868,postgresA,P05289
P15869,postgresB,P05290
P15870,postgresA,P05290
P15871,postgresA,P05290
P15872,postgresB,P05291
P15873,postgresC,P05291
P15874,postgresC,P05291
P15875,postgresB,P05292
P15876,postgresA,P05292
P15877,postgresC,P05292
P15878,postgresC,P05293
P15879,postgresB,P05293
P15880,postgresA,P05293
P15881,postgresB,P05294
P15882,postgresC,P05294
P15883,postgresC,P05294
P15884,postgresB,P05295
P15885,postgresB,P05295
P15886,postgresA,P05295
P15887,postgresC,P05296
P15888,postgresA,P05296
P15889,postgresB,P05296
P15890,postgresC,P05297
P15891,postgresC,P05297
P15892,postgresA,P05297
P15893,postgresB,P05298
P15894,postgresC,P05298
P15895,postgresA,P05298
P15896,postgresC,P05299
P15897,postgresA,P05299
P15898,postgresB,P05299
P15899,postgresA,P05300
P15900,postgresA,P05300
P15901,postgresA,P05300
P15902,postgresC,P05301
P15903,postgresA,P05301
P15904,postgresB,P05301
P15905,postgresC,P05302
P15906,postgresC,P05302
P15907,postgresA,P05302
P15908,postgresB,P05303
P15909,postgresA,P05303
P15910,postgresB,P05303
P15911,postgresB,P05304
P15912,postgresB,P05304
P15913,postgresA,P05304
P15914,postgresC,P05305
P15915,postgresA,P05305
P15916,postgresB,P05305
P15917,postgresA,P05306
P15918,postgresC,P05306
P15919,postgresC,P05306
P15920,postgresC,P05307
P15921,postgresA,P05307
P15922,postgresB,P05307
P15923,postgresA,P05308
P15924,postgresB,P05308
P15925,postgresC,P05308
P15926,postgresB,P05309
P15927,postgresC,P05309
P15928,postgresC,P05309
P15929,postgresC,P05310
P15930,postgresB,P05310
P15931,postgresC,P05310
P15932,postgresC,P05311
P15933,postgresB,P05311
P15934,postgresC,P05311
P15935,postgresA,P05312
P15936,postgresA,P05312
P15937,postgresB,P05312
P15938,postgresB,P05313
P15939,postgresC,P05313
P15940,postgresA,P05313
P15941,postgresB,P05314
P15942,postgresA,P05314
P15943,postgresA,P05314
P15944,postgresB,P05315
P15945,postgresB,P05315
P15946,postgresB,P05315
P15947,postgresA,P05316
P15948,postgresC,P05316
P15949,postgresA,P05316
P15950,postgresB,P05317
P15951,postgresB,P05317
P15952,postgresC,P05317
P15953,postgresC,P05318
P15954,postgresB,P05318
P15955,postgresB,P05318
P15956,postgresA,P05319
P15957,postgresB,P05319
P15958,postgresB,P05319
P15959,postgresA,P05320
P15960,postgresB,P05320
P15961,postgresB,P05320
P15962,postgresC,P05321
P15963,postgresA,P05321
P15964,postgresB,P05321
P15965,postgresB,P05322
P15966,postgresB,P05322
P15967,postgresA,P05322
P15968,postgresA,P05323
P15969,postgresB,P05323
P15970,postgresC,P05323
P15971,postgresA,P05324
P15972,postgresA,P05324
P15973,postgresA,P05324
P15974,postgresA,P05325
P15975,postgresA,P05325
P15976,postgresC,P05325
P15977,postgresC,P05326
P15978,postgresC,P05326
P15979,postgresA,P05326
P15980,postgresB,P05327
P15981,postgresC,P05327
P15982,postgresB,P05327
P15983,postgresA,P05328
P15984,postgresB,P05328
P15985,postgresC,P05328
P15986,postgresC,P05329
P15987,postgresC,P05329
P15988,postgresC,P05329
P15989,postgresC,P05330
P15990,postgresC,P05330
P15991,postgresA,P05330
P15992,postgresA,P05331
P15993,postgresA,P05331
P15994,postgresC,P05331
P15995,postgresB,P05332
P15996,postgresA,P05332
P15997,postgresA,P05332
P15998,postgresC,P05333
P15999,postgresC,P05333
P16000,postgresA,P05333
P16001,postgresA,P05334
P16002,postgresB,P05334
P16003,postgresC,P05334
P16004,postgresA,P05335
P16005,postgresA,P05335
P16006,postgresC,P05335
P16007,postgresC,P05336
P16008,postgresA,P05336
P16009,postgresA,P05336
P16010,postgresA,P05337
P16011,postgresA,P05337
P16012,postgresA,P05337
P16013,postgresA,P05338
P16014,postgresC,P05338
P16015,postgresB,P05338
P16016,postgresB,P05339
P16017,postgresA,P05339
P16018,postgresA,P05339
P16019,postgresC,P05340
P16020,postgresA,P05340
P16021,postgresA,P05340
P16022,postgresB,P05341
P16023,postgresC,P05341
P16024,postgresB,P05341
P16025,postgresA,P05342
P16026,postgresA,P05342
P16027,postgresB,P05342
P16028,postgresC,P05343
P16029,postgresB,P05343
P16030,postgresB,P05343
P16031,postgresB,P05344
P16032,postgresA,P05344
P16033,postgresC,P05344
P16034,postgresB,P05345
P16035,postgresA,P05345
P16036,postgresB,P05345
P16037,postgresA,P05346
P16038,postgresA,P05346
P16039,postgresA,P05346
P16040,postgresA,P05347
P16041,postgresB,P05347
P16042,postgresB,P05347
P16043,postgresB,P05348
P16044,postgresB,P05348
P16045,postgresB,P05348
P16046,postgresC,P05349
P16047,postgresA,P05349
P16048,postgresB,P05349
P16049,postgresB,P05350
P16050,postgresB,P05350
P16051,postgresA,P05350
P16052,postgresB,P05351
P16053,postgresA,P05351
P16054,postgresA,P05351
P16055,postgresB,P05352
P16056,postgresB,P05352
P16057,postgresB,P05352
P16058,postgresC,P05353
P16059,postgresC,P05353
P16060,postgresA,P05353
P16061,postgresC,P05354
P16062,postgresC,P05354
P16063,postgresB,P05354
P16064,postgresA,P05355
P16065,postgresA,P05355
P16066,postgresA,P05355
P16067,postgresC,P05356
P16068,postgresC,P05356
P16069,postgresB,P05356
P16070,postgresC,P05357
P16071,postgresC,P05357
P16072,postgresB,P05357
P16073,postgresB,P05358
P16074,postgresB,P05358
P16075,postgresC,P05358
P16076,postgresA,P05359
P16077,postgresA,P05359
P16078,postgresC,P05359
P16079,postgresB,P05360
P16080,postgresA,P05360
P16081,postgresC,P05360
P16082,postgresA,P05361
P16083,postgresC,P05361
P16084,postgresB,P05361
P16085,postgresC,P05362
P16086,postgresB,P05362
P16087,postgresA,P05362
P16088,postgresC,P05363
P16089,postgresB,P05363
P16090,postgresB,P05363
P16091,postgresA,P05364
P16092,postgresC,P05364
P16093,postgresB,P05364
P16094,postgresA,P05365
P16095,postgresC,P05365
P16096,postgresC,P05365
P16097,postgresA,P05366
P16098,postgresB,P05366
P16099,postgresB,P05366
P16100,postgresC,P05367
P16101,postgresC,P05367
P16102,postgresA,P05367
P16103,postgresC,P05368
P16104,postgresB,P05368
P16105,postgresB,P05368
P16106,postgresB,P05369
P16107,postgresA,P05369
P16108,postgresA,P05369
P16109,postgresC,P05370
P16110,postgresA,P05370
P16111,postgresC,P05370
P16112,postgresB,P05371
P16113,postgresA,P05371
P16114,postgresA,P05371
P16115,postgresA,P05372
P16116,postgresC,P05372
P16117,postgresA,P05372
P16118,postgresB,P05373
P16119,postgresC,P05373
P16120,postgresA,P05373
P16121,postgresB,P05374
P16122,postgresC,P05374
P16123,postgresC,P05374
P16124,postgresB,P05375
P16125,postgresB,P05375
P16126,postgresB,P05375
P16127,postgresC,P05376
P16128,postgresC,P05376
P16129,postgresA,P05376
P16130,postgresA,P05377
P16131,postgresC,P05377
P16132,postgresB,P05377
P16133,postgresA,P05378
P16134,postgresB,P05378
P16135,postgresA,P05378
P16136,postgresC,P05379
P16137,postgresA,P05379
P16138,postgresB,P05379
P16139,postgresB,P05380
P16140,postgresC,P05380
P16141,postgresC,P05380
P16142,postgresA,P05381
P16143,postgresB,P05381
P16144,postgresC,P05381
P16145,postgresB,P05382
P16146,postgresC,P05382
P16147,postgresA,P05382
P16148,postgresC,P05383
P16149,postgresB,P05383
P16150,postgresA,P05383
P16151,postgresA,P05384
P16152,postgresA,P05384
P16153,postgresA,P05384
P16154,postgresB,P05385
P16155,postgresB,P05385
P16156,postgresA,P05385
P16157,postgresC,P05386
P16158,postgresA,P05386
P16159,postgresA,P05386
P16160,postgresA,P05387
P16161,postgresA,P05387
P16162,postgresC,P05387
P16163,postgresB,P05388
P16164,postgresA,P05388
P16165,postgresA,P05388
P16166,postgresC,P05389
P16167,postgresB,P05389
P16168,postgresA,P05389
P16169,postgresB,P05390
P16170,postgresA,P05390
P16171,postgresA,P05390
P16172,postgresA,P05391
P16173,postgresB,P05391
P16174,postgresA,P05391
P16175,postgresA,P05392
P16176,postgresA,P05392
P16177,postgresA,P05392
P16178,postgresB,P05393
P16179,postgresC,P05393
P16180,postgresB,P05393
P16181,postgresC,P05394
P16182,postgresB,P05394
P16183,postgresC,P05394
P16184,postgresA,P05395
P16185,postgresB,P05395
P16186,postgresB,P05395
P16187,postgresB,P05396
P16188,postgresB,P05396
P16189,postgresA,P05396
P16190,postgresC,P05397
P16191,postgresB,P05397
P16192,postgresB,P05397
P16193,postgresA,P05398
P16194,postgresB,P05398
P16195,postgresB,P05398
P16196,postgresA,P05399
P16197,postgresC,P05399
P16198,postgresB,P05399
P16199,postgresC,P05400
P16200,postgresC,P05400
P16201,postgresB,P05400
P16202,postgresC,P05401
P16203,postgresB,P05401
P16204,postgresC,P05401
P16205,postgresB,P05402
P16206,postgresB,P05402
P16207,postgresB,P05402
P16208,postgresA,P05403
P16209,postgresB,P05403
P16210,postgresC,P05403
P16211,postgresA,P05404
P16212,postgresB,P05404
P16213,postgresC,P05404
P16214,postgresC,P05405
P16215,postgresC,P05405
P16216,postgresC,P05405
P16217,postgresB,P05406
P16218,postgresA,P05406
P16219,postgresA,P05406
P16220,postgresB,P05407
P16221,postgresC,P05407
P16222,postgresA,P05407
P16223,postgresB,P05408
P16224,postgresA,P05408
P16225,postgresB,P05408
P16226,postgresB,P05409
P16227,postgresA,P05409
P16228,postgresA,P05409
P16229,postgresB,P05410
P16230,postgresB,P05410
P16231,postgresC,P05410
P16232,postgresB,P05411
P16233,postgresC,P05411
P16234,postgresB,P05411
P16235,postgresA,P05412
P16236,postgresA,P05412
P16237,postgresB,P05412
P16238,postgresA,P05413
P16239,postgresA,P05413
P16240,postgresC,P05413
P16241,postgresA,P05414
P16242,postgresA,P05414
P16243,postgresC,P05414
P16244,postgresB,P05415
P16245,postgresA,P05415
P16246,postgresC,P05415
P16247,postgresC,P05416
P16248,postgresB,P05416
P16249,postgresA,P05416
P16250,postgresC,P05417
P16251,postgresA,P05417
P16252,postgresA,P05417
P16253,postgresC,P05418
P16254,postgresB,P05418
P16255,postgresC,P05418
P16256,postgresC,P05419
P16257,postgresB,P05419
P16258,postgresA,P05419
P16259,postgresA,P05420
P16260,postgresA,P05420
P16261,postgresA,P05420
P16262,postgresC,P05421
P16263,postgresA,P05421
P16264,postgresA,P05421
P16265,postgresC,P05422
P16266,postgresC,P05422
P16267,postgresA,P05422
P16268,postgresA,P05423
P16269,postgresB,P05423
P16270,postgresB,P05423
P16271,postgresB,P05424
P16272,postgresC,P05424
P16273,postgresA,P05424
P16274,postgresA,P05425
P16275,postgresA,P05425
P16276,postgresB,P05425
P16277,postgresB,P05426
P16278,postgresA,P05426
P16279,postgresA,P05426
P16280,postgresB,P05427
P16281,postgresC,P05427
P16282,postgresA,P05427
P16283,postgresB,P05428
P16284,postgresB,P05428
P16285,postgresB,P05428
P16286,postgresC,P05429
P16287,postgresC,P05429
P16288,postgresB,P05429
P16289,postgresA,P05430
P16290,postgresA,P05430
P16291,postgresC,P05430
P16292,postgresB,P05431
P16293,postgresB,P05431
P16294,postgresC,P05431
P16295,postgresA,P05432
P16296,postgresB,P05432
P16297,postgresC,P05432
P16298,postgresA,P05433
P16299,postgresA,P05433
P16300,postgresA,P05433
P16301,postgresA,P05434
P16302,postgresA,P05434
P16303,postgresC,P05434
P16304,postgresA,P05435
P16305,postgresB,P05435
P16306,postgresA,P05435
P16307,postgresC,P05436
P16308,postgresA,P05436
P16309,postgresA,P05436
P16310,postgresA,P05437
P16311,postgresC,P05437
P16312,postgresA,P05437
P16313,postgresA,P05438
P16314,postgresC,P05438
P16315,postgresC,P05438
P16316,postgresB,P05439
P16317,postgresC,P05439
P16318,postgresB,P05439
P16319,postgresA,P05440
P16320,postgresB,P05440
P16321,postgresB,P05440
P16322,postgresA,P05441
P16323,postgresC,P05441
P16324,postgresA,P05441
P16325,postgresA,P05442
P16326,postgresC,P05442
P16327,postgresA,P05442
P16328,postgresB,P05443
P16329,postgresA,P05443
P16330,postgresC,P05443
P16331,postgresC,P05444
P16332,postgresB,P05444
P16333,postgresC,P05444
P16334,postgresA,P05445
P16335,postgresB,P05445
P16336,postgresC,P05445
P16337,postgresC,P05446
P16338,postgresC,P05446
P16339,postgresC,P05446
P16340,postgresA,P05447
P16341,postgresC,P05447
P16342,postgresA,P05447
P16343,postgresB,P05448
P16344,postgresB,P05448
P16345,postgresA,P05448
P16346,postgresB,P05449
P16347,postgresB,P05449
P16348,postgresA,P05449
P16349,postgresB,P05450
P16350,postgresA,P05450
P16351,postgresB,P05450
P16352,postgresB,P05451
P16353,postgresC,P05451
P16354,postgresB,P05451
P16355,postgresC,P05452
P16356,postgresA,P05452
P16357,postgresA,P05452
P16358,postgresC,P05453
P16359,postgresA,P05453
P16360,postgresC,P05453
P16361,postgresA,P05454
P16362,postgresC,P05454
P16363,postgresC,P05454
P16364,postgresC,P05455
P16365,postgresB,P05455
P16366,postgresA,P05455
P16367,postgresA,P05456
P16368,postgresA,P05456
P16369,postgresA,P05456
P16370,postgresA,P05457
P16371,postgresA,P05457
P16372,postgresC,P05457
P16373,postgresA,P05458
P16374,postgresB,P05458
P16375,postgresA,P05458
P16376,postgresB,P05459
P16377,postgresC,P05459
P16378,postgresC,P05459
P16379,postgresC,P05460
P16380,postgresA,P05460
P16381,postgresA,P05460
P16382,postgresC,P05461
P16383,postgresC,P05461
P16384,postgresB,P05461
P16385,postgresC,P05462
P16386,postgresA,P05462
P16387,postgresC,P05462
P16388,postgresC,P05463
P16389,postgresC,P05463
P16390,postgresC,P05463
P16391,postgresA,P05464
P16392,postgresB,P05464
P16393,postgresA,P05464
P16394,postgresA,P05465
P16395,postgresB,P05465
P16396,postgresB,P05465
P16397,postgresB,P05466
P16398,postgresA,P05466
P16399,postgresB,P05466
P16400,postgresA,P05467
P16401,postgresB,P05467
P16402,postgresC,P05467
P16403,postgresB,P05468
P16404,postgresC,P05468
P16405,postgresB,P05468
P16406,postgresB,P05469
P16407,postgresC,P05469
P16408,postgresC,P05469
P16409,postgresB,P05470
P16410,postgresB,P05470
P16411,postgresB,P05470
P16412,postgresA,P05471
P16413,postgresC,P05471
P16414,postgresC,P05471
P16415,postgresA,P05472
P16416,postgresB,P05472
P16417,postgresC,P05472
P16418,postgresA,P05473
P16419,postgresB,P05473
P16420,postgresC,P05473
P16421,postgresC,P05474
P16422,postgresC,P05474
P16423,postgresC,P05474
P16424,postgresC,P05475
P16425,postgresB,P05475
P16426,postgresC,P05475
P16427,postgresA,P05476
P16428,postgresA,P05476
P16429,postgresB,P05476
P16430,postgresB,P05477
P16431,postgresC,P05477
