partsid,datalink,cfp,parents_partsid,totalcfp
P06098,postgresB,9.061,P02033,9.061
P06099,postgresB,0.718,P02033,0.718
P06100,postgresB,8.125,P02033,8.125
P06101,postgresA,8.701,P02034,8.701
P06102,postgresB,4.217,P02034,4.217
P06103,postgresC,6.489,P02034,6.489
P06104,postgresC,4.73,P02035,4.73
P06105,postgresB,0.397,P02035,0.397
P06106,postgresC,4.287,P02035,4.287
P06107,postgresB,2.466,P02036,2.466
P06108,postgresC,2.641,P02036,2.641
P06109,postgresC,6.026,P02036,6.026
P06110,postgresA,3.946,P02037,3.946
P06111,postgresA,5.555,P02037,5.555
P06112,postgresA,5.35,P02037,5.35
P06113,postgresB,2.315,P02038,2.315
P06114,postgresC,4.056,P02038,4.056
P06115,postgresC,6.1,P02038,6.1
P06116,postgresA,4.828,P02039,4.828
P06117,postgresA,6.714,P02039,6.714
P06118,postgresA,5.573,P02039,5.573
P06119,postgresA,5.79,P02040,5.79
P06120,postgresA,9.691,P02040,9.691
P06121,postgresC,8.778,P02040,8.778
P06122,postgresC,0.779,P02041,0.779
P06123,postgresC,9.859,P02041,9.859
P06124,postgresC,4.962,P02041,4.962
P06125,postgresC,7.473,P02042,7.473
P06126,postgresA,5.849,P02042,5.849
P06127,postgresC,3.398,P02042,3.398
P06128,postgresC,6.488,P02043,6.488
P06129,postgresC,3.996,P02043,3.996
P06130,postgresC,0.993,P02043,0.993
P06131,postgresC,4.434,P02044,4.434
P06132,postgresB,3.262,P02044,3.262
P06133,postgresB,2.314,P02044,2.314
P06134,postgresB,1.971,P02045,1.971
P06135,postgresA,5.302,P02045,5.302
P06136,postgresB,1.073,P02045,1.073
P06137,postgresC,7.022,P02046,7.022
P06138,postgresB,6.815,P02046,6.815
P06139,postgresA,2.757,P02046,2.757
P06140,postgresA,1.457,P02047,1.457
P06141,postgresB,0.294,P02047,0.294
P06142,postgresA,2.623,P02047,2.623
P06143,postgresA,4.739,P02048,4.739
P06144,postgresB,7.06,P02048,7.06
P06145,postgresC,8.542,P02048,8.542
P06146,postgresB,2.417,P02049,2.417
P06147,postgresB,6.012,P02049,6.012
P06148,postgresC,0.931,P02049,0.931
P06149,postgresB,4.663,P02050,4.663
P06150,postgresA,7.691,P02050,7.691
P06151,postgresC,2.288,P02050,2.288
P06152,postgresB,0.018,P02051,0.018
P06153,postgresC,2.826,P02051,2.826
P06154,postgresC,5.936,P02051,5.936
P06155,postgresB,6.884,P02052,6.884
P06156,postgresC,2.646,P02052,2.646
P06157,postgresA,2.12,P02052,2.12
P06158,postgresC,6.301,P02053,6.301
P06159,postgresA,1.595,P02053,1.595
P06160,postgresB,3.79,P02053,3.79
P06161,postgresC,9.031,P02054,9.031
P06162,postgresB,0.213,P02054,0.213
P06163,postgresB,0.427,P02054,0.427
P06164,postgresA,7.951,P02055,7.951
P06165,postgresC,8.587,P02055,8.587
P06166,postgresC,9.624,P02055,9.624
P06167,postgresC,6.847,P02056,6.847
P06168,postgresB,3.726,P02056,3.726
P06169,postgresA,7.928,P02056,7.928
P06170,postgresC,1.313,P02057,1.313
P06171,postgresC,2.603,P02057,2.603
P06172,postgresB,7.736,P02057,7.736
P06173,postgresC,4.172,P02058,4.172
P06174,postgresC,8.509,P02058,8.509
P06175,postgresA,0.21,P02058,0.21
P06176,postgresC,7.573,P02059,7.573
P06177,postgresB,1.94,P02059,1.94
P06178,postgresC,0.167,P02059,0.167
P06179,postgresA,1.204,P02060,1.204
P06180,postgresA,8.935,P02060,8.935
P06181,postgresA,7.573,P02060,7.573
P06182,postgresA,6.899,P02061,6.899
P06183,postgresC,8.825,P02061,8.825
P06184,postgresB,2.596,P02061,2.596
P06185,postgresA,5.487,P02062,5.487
P06186,postgresB,7.4,P02062,7.4
P06187,postgresB,5.088,P02062,5.088
P06188,postgresC,9.362,P02063,9.362
P06189,postgresC,4.837,P02063,4.837
P06190,postgresC,3.375,P02063,3.375
P06191,postgresC,1.097,P02064,1.097
P06192,postgresB,7.669,P02064,7.669
P06193,postgresA,3.636,P02064,3.636
P06194,postgresA,5.652,P02065,5.652
P06195,postgresC,4.811,P02065,4.811
P06196,postgresA,7.517,P02065,7.517
P06197,postgresB,6.372,P02066,6.372
P06198,postgresB,5.915,P02066,5.915
P06199,postgresB,9.213,P02066,9.213
P06200,postgresC,7.44,P02067,7.44
P06201,postgresA,7.491,P02067,7.491
P06202,postgresB,0.244,P02067,0.244
P06203,postgresB,7.005,P02068,7.005
P06204,postgresC,1.949,P02068,1.949
P06205,postgresB,2.651,P02068,2.651
P06206,postgresA,3.282,P02069,3.282
P06207,postgresC,3.193,P02069,3.193
P06208,postgresB,2.229,P02069,2.229
P06209,postgresB,6.104,P02070,6.104
P06210,postgresA,3.489,P02070,3.489
P06211,postgresB,0.38,P02070,0.38
P06212,postgresA,1.176,P02071,1.176
P06213,postgresA,4.086,P02071,4.086
P06214,postgresA,2.155,P02071,2.155
P06215,postgresA,9.303,P02072,9.303
P06216,postgresA,8.124,P02072,8.124
P06217,postgresA,7.782,P02072,7.782
P06218,postgresC,9.991,P02073,9.991
P06219,postgresC,6.074,P02073,6.074
P06220,postgresC,6.66,P02073,6.66
P06221,postgresA,2.477,P02074,2.477
P06222,postgresA,3.242,P02074,3.242
P06223,postgresA,8.338,P02074,8.338
P06224,postgresB,6.511,P02075,6.511
P06225,postgresC,1.849,P02075,1.849
P06226,postgresB,1.938,P02075,1.938
P06227,postgresC,3.536,P02076,3.536
P06228,postgresA,2.17,P02076,2.17
P06229,postgresC,8.2,P02076,8.2
P06230,postgresC,0.084,P02077,0.084
P06231,postgresC,1.994,P02077,1.994
P06232,postgresB,6.341,P02077,6.341
P06233,postgresB,8.757,P02078,8.757
P06234,postgresB,7.034,P02078,7.034
P06235,postgresA,2.406,P02078,2.406
P06236,postgresC,8.98,P02079,8.98
P06237,postgresA,6.513,P02079,6.513
P06238,postgresB,8.404,P02079,8.404
P06239,postgresC,0.845,P02080,0.845
P06240,postgresB,8.128,P02080,8.128
P06241,postgresA,1.53,P02080,1.53
P06242,postgresC,2.466,P02081,2.466
P06243,postgresC,3.565,P02081,3.565
P06244,postgresC,1.818,P02081,1.818
P06245,postgresC,1.442,P02082,1.442
P06246,postgresC,9.238,P02082,9.238
P06247,postgresA,7.752,P02082,7.752
P06248,postgresA,3.849,P02083,3.849
P06249,postgresC,7.276,P02083,7.276
P06250,postgresB,9.094,P02083,9.094
P06251,postgresA,3.091,P02084,3.091
P06252,postgresC,3.06,P02084,3.06
P06253,postgresC,7.431,P02084,7.431
P06254,postgresA,6.776,P02085,6.776
P06255,postgresA,8.653,P02085,8.653
P06256,postgresB,6.364,P02085,6.364
P06257,postgresB,1.433,P02086,1.433
P06258,postgresC,9.63,P02086,9.63
P06259,postgresA,4.329,P02086,4.329
P06260,postgresB,5.746,P02087,5.746
P06261,postgresA,8.592,P02087,8.592
P06262,postgresC,0.074,P02087,0.074
P06263,postgresA,7.813,P02088,7.813
P06264,postgresA,7.106,P02088,7.106
P06265,postgresB,3.398,P02088,3.398
P06266,postgresA,5.818,P02089,5.818
P06267,postgresC,8.265,P02089,8.265
P06268,postgresB,5.172,P02089,5.172
P06269,postgresC,5.539,P02090,5.539
P06270,postgresA,8.77,P02090,8.77
P06271,postgresB,6.91,P02090,6.91
P06272,postgresA,6.141,P02091,6.141
P06273,postgresA,2.156,P02091,2.156
P06274,postgresC,2.551,P02091,2.551
P06275,postgresA,3.766,P02092,3.766
P06276,postgresA,5.286,P02092,5.286
P06277,postgresB,5.936,P02092,5.936
P06278,postgresB,8.135,P02093,8.135
P06279,postgresB,2.985,P02093,2.985
P06280,postgresC,1.946,P02093,1.946
P06281,postgresC,3.061,P02094,3.061
P06282,postgresA,4.137,P02094,4.137
P06283,postgresC,6.192,P02094,6.192
P06284,postgresC,2.778,P02095,2.778
P06285,postgresC,7.394,P02095,7.394
P06286,postgresA,3.773,P02095,3.773
P06287,postgresC,1.444,P02096,1.444
P06288,postgresA,4.992,P02096,4.992
P06289,postgresC,7.473,P02096,7.473
P06290,postgresB,9.243,P02097,9.243
P06291,postgresA,9.247,P02097,9.247
P06292,postgresC,4.999,P02097,4.999
P06293,postgresC,6.569,P02098,6.569
P06294,postgresC,5.222,P02098,5.222
P06295,postgresA,9.38,P02098,9.38
P06296,postgresB,1.55,P02099,1.55
P06297,postgresA,8.609,P02099,8.609
P06298,postgresC,6.758,P02099,6.758
P06299,postgresA,3.689,P02100,3.689
P06300,postgresA,5.572,P02100,5.572
P06301,postgresA,5.875,P02100,5.875
P06302,postgresA,3.365,P02101,3.365
P06303,postgresC,3.892,P02101,3.892
P06304,postgresB,3.732,P02101,3.732
P06305,postgresC,2.971,P02102,2.971
P06306,postgresC,5.579,P02102,5.579
P06307,postgresB,0.853,P02102,0.853
P06308,postgresA,5.073,P02103,5.073
P06309,postgresC,1.614,P02103,1.614
P06310,postgresB,6.905,P02103,6.905
P06311,postgresA,4.425,P02104,4.425
P06312,postgresA,9.389,P02104,9.389
P06313,postgresB,5.011,P02104,5.011
P06314,postgresC,9.706,P02105,9.706
P06315,postgresA,2.789,P02105,2.789
P06316,postgresA,2.095,P02105,2.095
P06317,postgresC,1.482,P02106,1.482
P06318,postgresB,5.539,P02106,5.539
P06319,postgresA,1.019,P02106,1.019
P06320,postgresA,8.908,P02107,8.908
P06321,postgresB,6.258,P02107,6.258
P06322,postgresB,1.792,P02107,1.792
P06323,postgresA,5.133,P02108,5.133
P06324,postgresC,7.941,P02108,7.941
P06325,postgresB,5.656,P02108,5.656
P06326,postgresC,1.433,P02109,1.433
P06327,postgresB,6.773,P02109,6.773
P06328,postgresA,6.383,P02109,6.383
P06329,postgresC,1.011,P02110,1.011
P06330,postgresB,0.699,P02110,0.699
P06331,postgresA,5.374,P02110,5.374
P06332,postgresB,8.596,P02111,8.596
P06333,postgresB,0.476,P02111,0.476
P06334,postgresA,9.647,P02111,9.647
P06335,postgresA,4.782,P02112,4.782
P06336,postgresB,9.081,P02112,9.081
P06337,postgresC,9.518,P02112,9.518
P06338,postgresB,7.378,P02113,7.378
P06339,postgresA,9.684,P02113,9.684
P06340,postgresC,4.355,P02113,4.355
P06341,postgresC,6.718,P02114,6.718
P06342,postgresB,6.76,P02114,6.76
P06343,postgresB,1.881,P02114,1.881
P06344,postgresC,2.433,P02115,2.433
P06345,postgresB,3.951,P02115,3.951
P06346,postgresB,3.662,P02115,3.662
P06347,postgresC,2.764,P02116,2.764
P06348,postgresC,9.061,P02116,9.061
P06349,postgresB,6.821,P02116,6.821
P06350,postgresB,4.016,P02117,4.016
P06351,postgresC,5.189,P02117,5.189
P06352,postgresC,1.442,P02117,1.442
P06353,postgresA,6.81,P02118,6.81
P06354,postgresC,8.751,P02118,8.751
P06355,postgresA,8.2,P02118,8.2
P06356,postgresB,3.897,P02119,3.897
P06357,postgresC,5.716,P02119,5.716
P06358,postgresC,8.332,P02119,8.332
P06359,postgresC,6.903,P02120,6.903
P06360,postgresB,5.405,P02120,5.405
P06361,postgresC,1.1,P02120,1.1
P06362,postgresB,9.923,P02121,9.923
P06363,postgresB,7.478,P02121,7.478
P06364,postgresA,8.077,P02121,8.077
P06365,postgresB,1.44,P02122,1.44
P06366,postgresC,9.669,P02122,9.669
P06367,postgresC,0.121,P02122,0.121
P06368,postgresA,2.056,P02123,2.056
P06369,postgresB,5.586,P02123,5.586
P06370,postgresB,2.604,P02123,2.604
P06371,postgresC,9.014,P02124,9.014
P06372,postgresC,7.193,P02124,7.193
P06373,postgresA,1.881,P02124,1.881
P06374,postgresA,1.066,P02125,1.066
P06375,postgresA,0.245,P02125,0.245
P06376,postgresB,0.212,P02125,0.212
P06377,postgresA,3.468,P02126,3.468
P06378,postgresB,3.706,P02126,3.706
P06379,postgresA,7.592,P02126,7.592
P06380,postgresA,5.918,P02127,5.918
P06381,postgresB,3.007,P02127,3.007
P06382,postgresB,0.25,P02127,0.25
P06383,postgresB,7.621,P02128,7.621
P06384,postgresC,5.597,P02128,5.597
P06385,postgresB,1.898,P02128,1.898
P06386,postgresA,0.997,P02129,0.997
P06387,postgresA,8.307,P02129,8.307
P06388,postgresB,1.792,P02129,1.792
P06389,postgresB,0.549,P02130,0.549
P06390,postgresC,7.219,P02130,7.219
P06391,postgresA,9.818,P02130,9.818
P06392,postgresB,9.277,P02131,9.277
P06393,postgresB,5.359,P02131,5.359
P06394,postgresB,7.148,P02131,7.148
P06395,postgresC,8.292,P02132,8.292
P06396,postgresB,1.649,P02132,1.649
P06397,postgresA,7.671,P02132,7.671
P06398,postgresC,9.01,P02133,9.01
P06399,postgresC,1.187,P02133,1.187
P06400,postgresC,8.278,P02133,8.278
P06401,postgresA,5.362,P02134,5.362
P06402,postgresA,5.59,P02134,5.59
P06403,postgresB,2.345,P02134,2.345
P06404,postgresC,8.681,P02135,8.681
P06405,postgresA,7.211,P02135,7.211
P06406,postgresC,0.131,P02135,0.131
P06407,postgresB,7.713,P02136,7.713
P06408,postgresA,1.919,P02136,1.919
P06409,postgresA,5.346,P02136,5.346
P06410,postgresA,2.37,P02137,2.37
P06411,postgresC,2.655,P02137,2.655
P06412,postgresA,8.134,P02137,8.134
P06413,postgresA,6.977,P02138,6.977
P06414,postgresB,4.825,P02138,4.825
P06415,postgresC,3.673,P02138,3.673
P06416,postgresC,1.004,P02139,1.004
P06417,postgresA,7.789,P02139,7.789
P06418,postgresB,8.136,P02139,8.136
P06419,postgresC,0.809,P02140,0.809
P06420,postgresC,5.021,P02140,5.021
P06421,postgresB,8.563,P02140,8.563
P06422,postgresB,1.256,P02141,1.256
P06423,postgresA,7.864,P02141,7.864
P06424,postgresB,7.072,P02141,7.072
P06425,postgresA,9.461,P02142,9.461
P06426,postgresC,0.167,P02142,0.167
P06427,postgresB,9.446,P02142,9.446
P06428,postgresA,4.448,P02143,4.448
P06429,postgresB,1.134,P02143,1.134
P06430,postgresB,3.188,P02143,3.188
P06431,postgresB,3.415,P02144,3.415
P06432,postgresA,2.511,P02144,2.511
P06433,postgresB,3.661,P02144,3.661
P06434,postgresC,5.229,P02145,5.229
P06435,postgresC,8.245,P02145,8.245
P06436,postgresA,3.195,P02145,3.195
P06437,postgresC,0.664,P02146,0.664
P06438,postgresC,1.186,P02146,1.186
P06439,postgresA,3.177,P02146,3.177
P06440,postgresC,1.425,P02147,1.425
P06441,postgresB,3.412,P02147,3.412
P06442,postgresA,4.107,P02147,4.107
P06443,postgresA,3.593,P02148,3.593
P06444,postgresA,6.865,P02148,6.865
P06445,postgresC,8.721,P02148,8.721
P06446,postgresC,4.148,P02149,4.148
P06447,postgresB,4.317,P02149,4.317
P06448,postgresA,4.722,P02149,4.722
P06449,postgresB,3.346,P02150,3.346
P06450,postgresC,6.473,P02150,6.473
P06451,postgresB,4.302,P02150,4.302
P06452,postgresA,7.574,P02151,7.574
P06453,postgresA,3.019,P02151,3.019
P06454,postgresA,4.069,P02151,4.069
P06455,postgresC,1.693,P02152,1.693
P06456,postgresA,5.476,P02152,5.476
P06457,postgresA,3.503,P02152,3.503
P06458,postgresC,3.054,P02153,3.054
P06459,postgresB,0.01,P02153,0.01
P06460,postgresA,5.963,P02153,5.963
P06461,postgresB,9.924,P02154,9.924
P06462,postgresC,0.555,P02154,0.555
P06463,postgresA,6.468,P02154,6.468
P06464,postgresA,6.625,P02155,6.625
P06465,postgresC,1.67,P02155,1.67
P06466,postgresB,3.04,P02155,3.04
P06467,postgresB,4.832,P02156,4.832
P06468,postgresB,3.735,P02156,3.735
P06469,postgresA,3.988,P02156,3.988
P06470,postgresA,7.576,P02157,7.576
P06471,postgresA,2.5,P02157,2.5
P06472,postgresB,1.96,P02157,1.96
P06473,postgresC,7.699,P02158,7.699
P06474,postgresA,9.286,P02158,9.286
P06475,postgresC,4.82,P02158,4.82
P06476,postgresA,0.004,P02159,0.004
P06477,postgresB,3.854,P02159,3.854
P06478,postgresC,3.555,P02159,3.555
P06479,postgresA,1.973,P02160,1.973
P06480,postgresB,0.325,P02160,0.325
P06481,postgresA,0.114,P02160,0.114
P06482,postgresA,4.072,P02161,4.072
P06483,postgresA,0.661,P02161,0.661
P06484,postgresA,7.842,P02161,7.842
P06485,postgresC,1.792,P02162,1.792
P06486,postgresC,6.284,P02162,6.284
P06487,postgresB,5.893,P02162,5.893
P06488,postgresA,9.718,P02163,9.718
P06489,postgresB,7.238,P02163,7.238
P06490,postgresA,5.143,P02163,5.143
P06491,postgresB,5.846,P02164,5.846
P06492,postgresC,5.045,P02164,5.045
P06493,postgresB,0.539,P02164,0.539
P06494,postgresA,4.399,P02165,4.399
P06495,postgresA,1.366,P02165,1.366
P06496,postgresC,2.304,P02165,2.304
P06497,postgresB,8.981,P02166,8.981
P06498,postgresC,2.179,P02166,2.179
P06499,postgresC,9.08,P02166,9.08
P06500,postgresB,7.109,P02167,7.109
P06501,postgresB,0.564,P02167,0.564
P06502,postgresB,8.252,P02167,8.252
P06503,postgresB,7.974,P02168,7.974
P06504,postgresC,5.315,P02168,5.315
P06505,postgresA,6.34,P02168,6.34
P06506,postgresB,6.28,P02169,6.28
P06507,postgresA,8.531,P02169,8.531
P06508,postgresC,7.219,P02169,7.219
P06509,postgresA,5.072,P02170,5.072
P06510,postgresB,8.046,P02170,8.046
P06511,postgresC,9.075,P02170,9.075
P06512,postgresA,8.702,P02171,8.702
P06513,postgresC,6.155,P02171,6.155
P06514,postgresB,8.58,P02171,8.58
P06515,postgresA,3.23,P02172,3.23
P06516,postgresA,2.213,P02172,2.213
P06517,postgresB,6.214,P02172,6.214
P06518,postgresC,4.117,P02173,4.117
P06519,postgresB,0.899,P02173,0.899
P06520,postgresA,0.225,P02173,0.225
P06521,postgresC,6.852,P02174,6.852
P06522,postgresC,9.144,P02174,9.144
P06523,postgresB,8.529,P02174,8.529
P06524,postgresB,0.474,P02175,0.474
P06525,postgresC,6.943,P02175,6.943
P06526,postgresB,7.91,P02175,7.91
P06527,postgresB,2.731,P02176,2.731
P06528,postgresC,8.612,P02176,8.612
P06529,postgresB,2.596,P02176,2.596
P06530,postgresB,9.061,P02177,9.061
P06531,postgresC,1.99,P02177,1.99
P06532,postgresC,1.784,P02177,1.784
P06533,postgresA,8.924,P02178,8.924
P06534,postgresB,7.556,P02178,7.556
P06535,postgresA,0.013,P02178,0.013
P06536,postgresC,9.729,P02179,9.729
P06537,postgresB,5.645,P02179,5.645
P06538,postgresC,6.508,P02179,6.508
P06539,postgresA,1.416,P02180,1.416
P06540,postgresA,2.341,P02180,2.341
P06541,postgresB,1.757,P02180,1.757
P06542,postgresA,9.073,P02181,9.073
P06543,postgresB,8.049,P02181,8.049
P06544,postgresA,9.237,P02181,9.237
P06545,postgresC,8.229,P02182,8.229
P06546,postgresA,9.901,P02182,9.901
P06547,postgresC,8.889,P02182,8.889
P06548,postgresC,2.559,P02183,2.559
P06549,postgresC,6.658,P02183,6.658
P06550,postgresA,9.063,P02183,9.063
P06551,postgresC,8.835,P02184,8.835
P06552,postgresA,3.728,P02184,3.728
P06553,postgresB,2.58,P02184,2.58
P06554,postgresB,5.702,P02185,5.702
P06555,postgresA,6.791,P02185,6.791
P06556,postgresC,8.641,P02185,8.641
P06557,postgresB,5.273,P02186,5.273
P06558,postgresB,3.161,P02186,3.161
P06559,postgresC,9.666,P02186,9.666
P06560,postgresA,7.345,P02187,7.345
P06561,postgresB,1.025,P02187,1.025
P06562,postgresA,1.967,P02187,1.967
P06563,postgresA,5.416,P02188,5.416
P06564,postgresC,8.764,P02188,8.764
P06565,postgresC,6.898,P02188,6.898
P06566,postgresA,9.778,P02189,9.778
P06567,postgresA,6.134,P02189,6.134
P06568,postgresC,4.726,P02189,4.726
P06569,postgresB,7.365,P02190,7.365
P06570,postgresC,2.965,P02190,2.965
P06571,postgresC,0.584,P02190,0.584
P06572,postgresB,5.484,P02191,5.484
P06573,postgresA,5.501,P02191,5.501
P06574,postgresB,7.151,P02191,7.151
P06575,postgresA,0.891,P02192,0.891
P06576,postgresB,5.346,P02192,5.346
P06577,postgresC,7.87,P02192,7.87
P06578,postgresC,9.15,P02193,9.15
P06579,postgresC,4.459,P02193,4.459
P06580,postgresA,3.73,P02193,3.73
P06581,postgresC,7.602,P02194,7.602
P06582,postgresC,6.423,P02194,6.423
P06583,postgresB,0.504,P02194,0.504
P06584,postgresC,2.388,P02195,2.388
P06585,postgresC,6.135,P02195,6.135
P06586,postgresC,1.466,P02195,1.466
P06587,postgresC,0.158,P02196,0.158
P06588,postgresA,6.721,P02196,6.721
P06589,postgresA,0.172,P02196,0.172
P06590,postgresB,1.35,P02197,1.35
P06591,postgresA,7.453,P02197,7.453
P06592,postgresA,6.614,P02197,6.614
P06593,postgresB,7.436,P02198,7.436
P06594,postgresA,2.44,P02198,2.44
P06595,postgresA,7.242,P02198,7.242
P06596,postgresA,2.033,P02199,2.033
P06597,postgresC,0.775,P02199,0.775
P06598,postgresA,1.819,P02199,1.819
P06599,postgresA,4.154,P02200,4.154
P06600,postgresB,4.641,P02200,4.641
P06601,postgresB,4.716,P02200,4.716
P06602,postgresA,3.866,P02201,3.866
P06603,postgresB,6.137,P02201,6.137
P06604,postgresC,8.667,P02201,8.667
P06605,postgresC,1.099,P02202,1.099
P06606,postgresA,7.943,P02202,7.943
P06607,postgresB,6.037,P02202,6.037
P06608,postgresB,7.145,P02203,7.145
P06609,postgresB,1.976,P02203,1.976
P06610,postgresA,1.414,P02203,1.414
P06611,postgresB,2.343,P02204,2.343
P06612,postgresB,2.441,P02204,2.441
P06613,postgresC,2.555,P02204,2.555
P06614,postgresC,3.426,P02205,3.426
P06615,postgresB,5.89,P02205,5.89
P06616,postgresC,6.814,P02205,6.814
P06617,postgresC,6.134,P02206,6.134
P06618,postgresC,9.003,P02206,9.003
P06619,postgresB,7.111,P02206,7.111
P06620,postgresC,7.454,P02207,7.454
P06621,postgresB,0.854,P02207,0.854
P06622,postgresA,1.121,P02207,1.121
P06623,postgresB,0.65,P02208,0.65
P06624,postgresB,5.747,P02208,5.747
P06625,postgresC,2.177,P02208,2.177
P06626,postgresC,0.984,P02209,0.984
P06627,postgresB,5.041,P02209,5.041
P06628,postgresC,2.213,P02209,2.213
P06629,postgresC,4.868,P02210,4.868
P06630,postgresB,9.048,P02210,9.048
P06631,postgresC,4.42,P02210,4.42
P06632,postgresA,2.827,P02211,2.827
P06633,postgresB,0.366,P02211,0.366
P06634,postgresB,8.886,P02211,8.886
P06635,postgresA,4.936,P02212,4.936
P06636,postgresC,6.768,P02212,6.768
P06637,postgresB,3.102,P02212,3.102
P06638,postgresC,6.276,P02213,6.276
P06639,postgresC,9.674,P02213,9.674
P06640,postgresB,9.212,P02213,9.212
P06641,postgresC,5.267,P02214,5.267
P06642,postgresC,3.066,P02214,3.066
P06643,postgresB,1.855,P02214,1.855
P06644,postgresC,2.058,P02215,2.058
P06645,postgresB,0.46,P02215,0.46
P06646,postgresA,3.886,P02215,3.886
P06647,postgresB,8.649,P02216,8.649
P06648,postgresB,3.861,P02216,3.861
P06649,postgresC,7.229,P02216,7.229
P06650,postgresB,6.507,P02217,6.507
P06651,postgresB,9.484,P02217,9.484
P06652,postgresB,9.056,P02217,9.056
P06653,postgresC,1.624,P02218,1.624
P06654,postgresA,6.011,P02218,6.011
P06655,postgresC,6.408,P02218,6.408
P06656,postgresA,7.063,P02219,7.063
